,product_id,item_price,total_amount,payment_status,price_label
22597,53087,115754,2825100,Success,low price
22600,12849,424920,72344,Success,high price
22601,26609,88318,72344,Success,low price
22602,5473,192650,72344,Success,middle price
22606,15338,203468,1434276,Success,middle price
22608,28656,179346,232395,Success,low price
22609,58039,152378,149743,Success,low price
22610,39010,144355,159355,Success,low price
22611,17163,110968,110968,Success,low price
22612,17200,108313,107874,Success,low price
22615,17540,482176,488009,Success,high price
22616,10429,268513,278513,Success,middle price
22617,11678,202247,203517,Success,middle price
22619,54971,147887,203517,Success,low price
22623,28179,288978,2516018,Success,middle price
22626,17196,121221,131221,Success,low price
22628,8381,294576,893728,Success,middle price
22629,20373,443079,437441,Success,high price
22630,8138,299552,1825334,Success,middle price
22632,3496,229639,1825334,Success,middle price
22633,9074,184257,1825334,Success,middle price
22635,44014,118615,1825334,Success,low price
22636,16323,106909,1825334,Success,low price
22638,12190,188029,764841,Success,middle price
22640,57359,214858,224858,Success,middle price
22642,25821,338446,353446,Success,high price
22643,45582,611898,353446,Success,high price
22644,28973,302486,306291,Success,middle price
22647,2188,56448,66448,Success,low price
22648,34317,366564,513115,Success,high price
22650,12822,178034,181538,Success,low price
22651,44905,209633,219633,Success,middle price
22654,54073,311933,724759,Success,middle price
22658,57322,316234,318677,Success,middle price
22659,10037,468818,318677,Success,high price
22661,18479,310675,318677,Success,middle price
22664,10028,273049,552024,Failed,middle price
22665,9831,414215,558604,Success,high price
22666,52523,150418,558604,Success,low price
22668,37848,153617,1706155,Success,low price
22669,39710,67152,1706155,Success,low price
22670,39362,153142,1706155,Success,low price
22671,33501,111042,1706155,Success,low price
22673,32196,229448,1706155,Success,middle price
22675,7922,188883,1706155,Success,middle price
22679,45234,240998,1999356,Success,middle price
22680,34926,262827,277980,Success,middle price
22682,50891,209105,231527,Success,middle price
22683,28920,231552,231527,Success,middle price
22689,27216,223639,233639,Success,middle price
22690,7634,177648,177648,Success,low price
22692,21791,388293,925579,Success,high price
22693,12097,105233,925579,Success,low price
22695,53838,166780,171780,Success,low price
22696,39512,199743,209743,Success,middle price
22699,16296,491113,501113,Success,high price
22700,23083,195630,976751,Success,middle price
22701,23222,287312,297624,Success,middle price
22703,35574,437328,462328,Success,high price
22705,19939,405799,415799,Success,high price
22706,22851,272648,1090592,Success,middle price
22708,41720,404448,1090592,Success,high price
22715,54122,312221,235374,Success,middle price
22716,35673,225388,235388,Success,middle price
22718,22542,149105,235388,Success,low price
22719,24558,346099,335637,Success,high price
22722,54071,487799,335637,Success,high price
22724,38293,202189,574239,Success,middle price
22729,32539,385408,1542507,Success,high price
22730,17748,260889,528161,Success,middle price
22732,26185,345701,528161,Success,high price
22736,46992,248501,258501,Success,middle price
22737,8640,355239,365239,Success,high price
22740,40262,255687,265687,Success,middle price
22742,18781,182239,190197,Success,middle price
22745,5852,365414,190197,Success,high price
22751,11369,350061,350061,Failed,high price
22753,27195,142331,284662,Success,low price
22754,34878,170623,175006,Success,low price
22755,27851,169547,491286,Success,low price
22756,16905,311739,491286,Success,middle price
22757,45941,164753,157091,Success,low price
22759,3255,165529,1358502,Success,low price
22761,18415,294552,1358502,Success,middle price
22764,39987,313712,526187,Failed,middle price
22766,38374,118448,984154,Success,low price
22767,2097,573740,984154,Success,high price
22768,2787,286966,984154,Success,middle price
22769,32647,115934,125934,Success,low price
22774,27834,195322,189632,Success,middle price
22776,55046,62298,67298,Success,low price
22777,26518,197888,194220,Success,middle price
22778,23338,287591,194220,Success,middle price
22779,23696,179043,324994,Success,low price
22780,56139,133539,324994,Success,low price
22781,49542,224186,324994,Success,middle price
22783,39598,246814,324994,Success,middle price
22785,55613,348820,324994,Success,high price
22786,37744,238693,4601051,Success,middle price
22787,30839,221599,4601051,Success,middle price
22789,10576,289439,4601051,Success,middle price
22791,33022,126696,378337,Success,low price
22793,2269,425493,1665430,Success,high price
22794,1575,167356,1665430,Success,low price
22795,49760,201105,1665430,Success,middle price
22798,49717,267239,836320,Success,middle price
22799,59467,202727,405454,Success,middle price
22800,9923,182786,405454,Success,middle price
22803,57229,511370,405454,Success,high price
22804,38122,285193,575009,Success,middle price
22805,8474,173186,173186,Success,low price
22806,28030,296507,296507,Success,middle price
22813,52132,425417,435417,Success,high price
22818,35223,213215,302415,Success,middle price
22820,29877,234074,442500,Success,middle price
22821,42642,198426,442500,Success,middle price
22823,54914,107098,224850,Success,low price
22824,35026,259509,544018,Success,middle price
22825,33422,141325,544018,Success,low price
22826,39488,262705,544018,Success,middle price
22830,7646,179241,1700883,Success,low price
22835,6449,98667,1700883,Success,low price
22836,19362,87664,97664,Success,low price
22838,16278,442422,1133162,Success,high price
22839,21925,154636,1133162,Success,low price
22840,19654,268052,1133162,Success,middle price
22841,33535,302076,308323,Success,middle price
22842,9950,409962,1644848,Success,high price
22844,43223,432414,430763,Success,high price
22845,8905,257707,307707,Success,middle price
22846,20990,163805,173805,Success,low price
22847,37785,301841,1519205,Success,middle price
22848,2191,259066,259066,Success,middle price
22849,7597,141422,259066,Success,low price
22851,26103,58298,58298,Success,low price
22854,22065,350039,578651,Success,high price
22855,41305,179301,954607,Success,low price
22858,44923,81018,4666961,Success,low price
22859,32402,212424,4666961,Success,middle price
22860,10157,247242,4666961,Success,middle price
22861,26684,332262,4666961,Success,middle price
22863,22358,233664,1173247,Success,middle price
22866,2825,161180,302412,Success,low price
22868,46159,173592,183592,Success,low price
22869,42625,179799,179799,Success,low price
22870,37690,210588,179799,Success,middle price
22872,26488,418651,1299946,Success,high price
22873,12534,252905,1299946,Success,middle price
22876,2147,381275,378316,Success,high price
22877,15152,133417,126471,Success,low price
22878,6998,276654,286654,Success,middle price
22880,10996,453783,912365,Success,high price
22881,44282,477870,912365,Success,high price
22882,7092,158063,912365,Success,low price
22883,14575,188516,912365,Success,middle price
22884,58490,331435,912365,Success,middle price
22885,7194,366218,387489,Success,high price
22888,45735,105291,115291,Success,low price
22889,45775,162367,172367,Success,low price
22890,41451,185999,679525,Success,middle price
22891,53103,196769,679525,Success,middle price
22893,16889,437010,447010,Success,high price
22894,4995,144844,332480,Success,low price
22900,5578,202997,1197966,Success,middle price
22901,33739,172218,1197966,Success,low price
22903,40426,260465,1197966,Success,middle price
22904,24487,232922,1197966,Success,middle price
22905,5122,234697,244697,Failed,middle price
22907,16166,112281,122281,Failed,low price
22910,44046,152779,162779,Success,low price
22911,53117,230526,230526,Success,middle price
22912,26023,406586,408696,Success,high price
22914,53561,565740,575740,Success,high price
22915,25482,138704,141742,Success,low price
22917,56079,184012,194012,Success,middle price
22918,8159,352982,362982,Success,high price
22919,33980,189030,567090,Success,middle price
22921,33696,262066,272066,Success,middle price
22925,11600,355742,365742,Failed,high price
22927,55116,216290,226290,Success,middle price
22928,25619,367169,377169,Success,high price
22929,47168,210969,377169,Success,middle price
22930,18573,361606,371606,Success,high price
22935,26784,275749,280749,Success,middle price
22936,44763,258074,258074,Success,middle price
22938,18706,113719,123552,Success,low price
22939,32417,254820,254561,Success,middle price
22941,36643,452499,462499,Success,high price
22944,21161,241155,244642,Success,middle price
22945,40087,74029,74029,Success,low price
22946,31340,164407,169074,Success,low price
22947,22729,233014,243014,Success,middle price
22948,16118,319753,639506,Success,middle price
22951,3719,224339,234339,Success,middle price
22956,43386,220308,230308,Success,middle price
22957,53379,272095,1366699,Success,middle price
22958,2684,178158,183158,Success,low price
22960,8433,176443,529329,Success,low price
22961,9783,109297,119297,Success,low price
22962,34037,293904,303904,Success,middle price
22963,3291,190081,194443,Failed,middle price
22964,26022,191455,201455,Success,middle price
22965,50608,120333,130333,Success,low price
22966,28559,198140,248140,Success,middle price
22967,9765,172049,174416,Success,low price
22970,14584,490378,500378,Success,high price
22972,17549,206413,422826,Success,middle price
22973,19908,262095,272848,Success,middle price
22974,37912,219294,272848,Success,middle price
22976,56984,354504,272848,Success,high price
22977,57660,295120,295120,Success,middle price
22978,18632,226622,232838,Success,middle price
22979,4233,114893,127747,Success,low price
22981,38223,427653,1627222,Success,high price
22982,42056,298309,1627222,Success,middle price
22984,52616,287896,1627222,Success,middle price
22990,20449,136729,698645,Success,low price
22991,3663,191393,201393,Success,middle price
22993,46417,391101,401101,Success,high price
22996,7677,84410,1562546,Success,low price
23000,20164,86900,1562546,Success,low price
23001,9983,202152,1562546,Success,middle price
23002,20032,314493,621409,Success,middle price
23003,44406,309592,621409,Success,middle price
23004,33554,387566,2914721,Success,high price
23006,5234,288577,2914721,Success,middle price
23008,28595,176044,201044,Success,low price
23012,52911,246906,256906,Success,middle price
23014,30536,244337,254337,Success,middle price
23016,26212,197443,826783,Success,middle price
23019,24663,471866,755529,Success,high price
23020,46030,295072,755529,Success,middle price
23025,29261,44866,755529,Success,low price
23028,44206,269893,623228,Success,middle price
23030,13877,414829,1250234,Success,high price
23031,59074,400887,410887,Success,high price
23032,26983,243688,253688,Success,middle price
23034,8330,158748,595454,Success,low price
23036,19569,92143,194286,Success,low price
23037,38761,177774,194286,Success,low price
23039,24299,470327,194286,Success,high price
23041,36957,310274,194286,Success,middle price
23042,35172,90804,89099,Success,low price
